"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"2023-01-19",389.359985351562,391.079986572266,387.260009765625,388.640014648438,86958900,374.690093994141
"2023-01-20",390.100006103516,396.040008544922,388.380004882812,395.880004882812,91806400,381.670257568359
"2023-01-23",396.720001220703,402.649993896484,395.720001220703,400.630004882812,84178800,386.249755859375
"2023-01-24",398.880004882812,401.149993896484,397.640014648438,400.200012207031,59524900,385.835144042969
"2023-01-25",395.950012207031,400.700012207031,393.559997558594,400.350006103516,84800300,385.979766845703
"2023-01-26",403.130004882812,404.920013427734,400.029998779297,404.75,72287400,390.221862792969
"2023-01-27",403.660003662109,408.160003662109,403.440002441406,405.679992675781,68346200,391.118408203125
"2023-01-30",402.799987792969,405.130004882812,400.279998779297,400.589996337891,74202000,386.211151123047
"2023-01-31",401.130004882812,406.529998779297,400.769989013672,406.480010986328,86811800,391.889770507812
"2023-02-01",405.209991455078,413.670013427734,402.350006103516,410.799987792969,101459200,396.054626464844
"2023-02-02",414.859985351562,418.309997558594,412.880004882812,416.779998779297,101654500,401.820037841797
"2023-02-03",411.589996337891,416.970001220703,411.089996337891,412.350006103516,94736800,397.549011230469
"2023-02-06",409.790008544922,411.290008544922,408.100006103516,409.829986572266,60295300,395.119506835938
"2023-02-07",408.869995117188,416.489990234375,407.570007324219,415.190002441406,90990700,400.287109375
"2023-02-08",413.130004882812,414.529998779297,409.929992675781,410.649993896484,76227500,395.910034179688
"2023-02-09",414.410003662109,414.570007324219,405.809997558594,407.089996337891,78694900,392.477813720703
"2023-02-10",405.859985351562,408.440002441406,405.010009765625,408.040008544922,70769700,393.393768310547
"2023-02-13",408.720001220703,412.970001220703,408.239990234375,412.829986572266,64913500,398.011779785156
"2023-02-14",411.239990234375,415.049987792969,408.510009765625,412.640014648438,88389300,397.82861328125
"2023-02-15",410.350006103516,414.059997558594,409.470001220703,413.980010986328,61555700,399.120513916016
"2023-02-16",408.790008544922,412.910003662109,408.140014648438,408.279998779297,76431500,393.625061035156
"2023-02-17",406.059997558594,407.510009765625,404.049987792969,407.260009765625,89257800,392.641754150391
"2023-02-21",403.059997558594,404.160003662109,398.820007324219,399.089996337891,82655900,384.764984130859
"2023-02-22",399.519989013672,401.130004882812,397.019989013672,398.540008544922,83742300,384.234710693359
"2023-02-23",401.559997558594,402.200012207031,396.25,400.660003662109,96242400,386.278686523438
"2023-02-24",395.420013427734,397.25,393.640014648438,396.380004882812,108194400,382.152221679688
"2023-02-27",399.869995117188,401.290008544922,396.75,397.730010986328,80444700,383.453796386719
"2023-02-28",397.230010986328,399.279998779297,396.149993896484,396.260009765625,96438600,382.036590576172
"2023-03-01",395.410003662109,396.690002441406,393.380004882812,394.739990234375,99706800,380.571136474609
"2023-03-02",392.679992675781,398.690002441406,392.329986572266,397.809997558594,85127800,383.530975341797
"2023-03-03",399.709991455078,404.450012207031,399.029998779297,404.190002441406,90120000,389.681884765625
"2023-03-06",405.049987792969,407.450012207031,404.010009765625,404.470001220703,72795900,389.951843261719
"2023-03-07",404.420013427734,404.670013427734,397.630004882812,398.269989013672,108310600,383.974426269531
"2023-03-08",398.390014648438,399.709991455078,396.589996337891,398.920013427734,74746600,384.601104736328
"2023-03-09",399.739990234375,401.480010986328,390.529998779297,391.559997558594,111945300,377.505218505859
"2023-03-10",390.989990234375,393.160003662109,384.320007324219,385.910003662109,189253000,372.058135986328
"2023-03-13",381.809997558594,390.390014648438,380.649993896484,385.359985351562,157790000,371.527740478516
"2023-03-14",390.5,393.450012207031,387.049987792969,391.730010986328,149752400,377.669128417969
"2023-03-15",385.890014648438,389.489990234375,383.709991455078,389.279998779297,172996900,375.307098388672
"2023-03-16",386.820007324219,396.470001220703,386.290008544922,396.109985351562,143254200,381.891967773438
"2023-03-17",393.220001220703,394.399993896484,388.549987792969,389.989990234375,140553400,377.426544189453
"2023-03-20",390.799987792969,394.170013427734,390.070007324219,393.739990234375,93055800,381.055755615234
"2023-03-21",397.239990234375,399.410003662109,395.579986572266,398.910003662109,91524200,386.059234619141
"2023-03-22",398.730010986328,402.489990234375,392.070007324219,392.109985351562,111746600,379.478302001953
"2023-03-23",395.089996337891,399.290008544922,390.350006103516,393.170013427734,119351300,380.504180908203
"2023-03-24",391.839996337891,395.839996337891,389.399993896484,395.75,107682400,383.001007080078
"2023-03-27",398.119995117188,398.920013427734,395.559997558594,396.489990234375,74010400,383.717193603516
"2023-03-28",395.769989013672,396.489990234375,393.690002441406,395.600006103516,62871700,382.855865478516
"2023-03-29",399.929992675781,401.600006103516,398.679992675781,401.350006103516,77497900,388.420654296875
"2023-03-30",404.089996337891,404.350006103516,401.760009765625,403.700012207031,69840000,390.694976806641
"2023-03-31",404.660003662109,409.700012207031,404.549987792969,409.390014648438,112062600,396.20166015625
"2023-04-03",408.850006103516,411.369995117188,408.440002441406,410.950012207031,67391100,397.711334228516
"2023-04-04",411.619995117188,411.920013427734,407.239990234375,408.670013427734,66601500,395.504821777344
"2023-04-05",407.910003662109,408.700012207031,405.880004882812,407.600006103516,65200200,394.469329833984
"2023-04-06",406.769989013672,409.480010986328,405.679992675781,409.190002441406,63743300,396.008087158203
"2023-04-10",406.609985351562,409.690002441406,405.970001220703,409.609985351562,63681000,396.414489746094
"2023-04-11",410.260009765625,411.179992675781,408.920013427734,409.720001220703,59297900,396.521026611328
"2023-04-12",411.869995117188,412.170013427734,407.440002441406,408.049987792969,86420400,394.904846191406
"2023-04-13",409.179992675781,413.839996337891,407.989990234375,413.470001220703,85814800,400.150177001953
"2023-04-14",412.809997558594,415.089996337891,410.059997558594,412.459991455078,78161500,399.172698974609
"2023-04-17",412.369995117188,413.959991455078,411.089996337891,413.940002441406,66436400,400.605102539062
"2023-04-18",415.579986572266,415.720001220703,412.779998779297,414.209991455078,63560000,400.866333007812
"2023-04-19",412.220001220703,415.079986572266,412.160003662109,414.140014648438,55227300,400.798645019531
"2023-04-20",411.209991455078,413.700012207031,410.269989013672,411.880004882812,75840400,398.611450195312
"2023-04-21",412.190002441406,412.679992675781,410.170013427734,412.200012207031,73457400,398.921081542969
"2023-04-24",411.989990234375,413.070007324219,410.600006103516,412.630004882812,64332100,399.337249755859
"2023-04-25",410.579986572266,411.160003662109,406.019989013672,406.079986572266,97766700,392.998229980469
"2023-04-26",406.720001220703,407.839996337891,403.779998779297,404.359985351562,80447000,391.333618164062
"2023-04-27",407,412.690002441406,406.739990234375,412.410003662109,92968400,399.124359130859
"2023-04-28",411.489990234375,415.940002441406,411.429992675781,415.929992675781,89433100,402.530914306641
"2023-05-01",415.470001220703,417.619995117188,415.269989013672,415.510009765625,62122300,402.124450683594
"2023-05-02",414.769989013672,414.820007324219,407.820007324219,410.839996337891,103998500,397.604949951172
"2023-05-03",411.359985351562,413.869995117188,407.769989013672,408.019989013672,91531800,394.875793457031
"2023-05-04",406.929992675781,407.269989013672,403.739990234375,405.130004882812,94901900,392.078887939453
"2023-05-05",408.910003662109,413.720001220703,408.640014648438,412.630004882812,87891800,399.337249755859
"2023-05-08",412.970001220703,413.239990234375,411.279998779297,412.739990234375,50046800,399.443695068359
"2023-05-09",411.130004882812,412.089996337891,410.690002441406,410.929992675781,49220100,397.691986083984
"2023-05-10",413.880004882812,414.540008544922,408.869995117188,412.850006103516,96142900,399.550201416016
"2023-05-11",411.950012207031,412.429992675781,409.970001220703,412.130004882812,70157100,398.853363037109
"2023-05-12",413.420013427734,413.640014648438,409.070007324219,411.589996337891,70481500,398.330749511719
"2023-05-15",412.220001220703,413.429992675781,410.230010986328,413.010009765625,54289400,399.705017089844
"2023-05-16",411.859985351562,412.820007324219,410.239990234375,410.25,57705500,397.033905029297
"2023-05-17",412.350006103516,415.859985351562,410.640014648438,415.230010986328,87287000,401.853515625
"2023-05-18",414.899993896484,419.670013427734,414.670013427734,419.230010986328,97177200,405.724670410156
"2023-05-19",420.170013427734,420.720001220703,417.350006103516,418.619995117188,103793300,405.13427734375
"2023-05-22",418.640014648438,420.390014648438,417.350006103516,418.790008544922,60745400,405.298828125
"2023-05-23",417.079986572266,418.720001220703,413.679992675781,414.089996337891,86383500,400.750244140625
"2023-05-24",412.420013427734,412.820007324219,409.880004882812,411.089996337891,89213700,397.846862792969
"2023-05-25",414.739990234375,416.160003662109,412.410003662109,414.649993896484,90961600,401.292175292969
"2023-05-26",415.329986572266,420.769989013672,415.25,420.019989013672,93830000,406.489196777344
"2023-05-30",422.029998779297,422.579986572266,418.739990234375,420.179992675781,72216000,406.64404296875
"2023-05-31",418.279998779297,419.220001220703,416.220001220703,417.850006103516,110811800,404.389099121094
"2023-06-01",418.089996337891,422.920013427734,416.790008544922,421.820007324219,88865000,408.231201171875
"2023-06-02",424.5,428.739990234375,423.950012207031,427.920013427734,91426200,414.134674072266
"2023-06-05",428.279998779297,429.619995117188,426.369995117188,427.100006103516,65460200,413.341094970703
"2023-06-06",426.670013427734,428.579986572266,425.989990234375,428.029998779297,64022200,414.241180419922
"2023-06-07",428.440002441406,429.619995117188,426.109985351562,426.549987792969,85373300,412.808776855469
"2023-06-08",426.619995117188,429.600006103516,425.820007324219,429.130004882812,61952800,415.305755615234
"2023-06-09",429.959991455078,431.989990234375,428.869995117188,429.899993896484,85742800,416.050903320312
"2023-06-12",430.920013427734,433.880004882812,430.170013427734,433.799987792969,76104300,419.825256347656
"2023-06-13",435.320007324219,437.329986572266,434.630004882812,436.660003662109,95899700,422.593170166016
"2023-06-14",437.010009765625,439.059997558594,433.589996337891,437.179992675781,100612100,423.096405029297
"2023-06-15",436.329986572266,443.899993896484,436.230010986328,442.600006103516,110303100,428.341766357422
"2023-06-16",443.019989013672,443.609985351562,438.970001220703,439.459991455078,114165800,426.882751464844
"2023-06-20",437.450012207031,438.369995117188,435.029998779297,437.179992675781,76160400,424.667999267578
"2023-06-21",436.160003662109,436.989990234375,434.329986572266,434.940002441406,76982300,422.492126464844
"2023-06-22",433.950012207031,436.619995117188,433.600006103516,436.510009765625,70637200,424.017211914062
"2023-06-23",432.929992675781,435.059997558594,432.470001220703,433.209991455078,92074500,420.811614990234
"2023-06-26",432.619995117188,434.609985351562,431.190002441406,431.440002441406,72823600,419.092315673828
